__metadata,ID,ROW_ID,SALES_ORGANIZATION,SIM_ROUND,SIM_STEP,SIM_DATE,SIM_PERIOD,SIM_ELAPSED_STEPS,SALES_ORDER_NUMBER,LINE_ITEM,STORAGE_LOCATION,AREA,DISTRIBUTION_CHANNEL,MATERIAL_NUMBER,MATERIAL_DESCRIPTION,QUANTITY,QUANTITY_DELIVERED,UNIT,NET_PRICE,NET_VALUE,COST,CURRENCY
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~205')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~205')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~205,205,JJ,02,19,02/19,8,39,1348,3,02,South,12,JJ-F14,1kg Raisin Muesli,1476,1476,ST,8.00,11808.00,2051.64,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~206')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~206')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~206,206,JJ,02,19,02/19,8,39,1348,1,02,South,12,JJ-F14,1kg Raisin Muesli,1430,1430,ST,8.00,11440.00,1987.70,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~207')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~207')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~207,207,JJ,02,20,02/20,8,40,1384,1,02,North,10,JJ-F14,1kg Raisin Muesli,1325,1325,ST,7.00,9275.00,1841.75,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~208')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~208')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~208,208,JJ,02,20,02/20,8,40,1384,3,02,North,10,JJ-F14,1kg Raisin Muesli,1588,1588,ST,7.00,11116.00,2207.32,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~209')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~209')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~209,209,JJ,02,20,02/20,8,40,1379,1,02,West,10,JJ-F14,1kg Raisin Muesli,1528,1528,ST,7.00,10696.00,2123.92,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~210')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~210')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~210,210,JJ,02,20,02/20,8,40,1384,2,02,North,10,JJ-F15,1kg Original Muesli,1315,1315,ST,7.00,9205.00,1788.40,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~211')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~211')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~211,211,JJ,02,20,02/20,8,40,1375,1,02,North,12,JJ-F14,1kg Raisin Muesli,1249,1249,ST,8.00,9992.00,1736.11,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~212')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~212')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~212,212,JJ,03,01,03/01,9,41,1406,2,02,West,10,JJ-F14,1kg Raisin Muesli,1681,1681,ST,7.00,11767.00,2336.59,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~213')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~213')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~213,213,JJ,03,01,03/01,9,41,1406,1,02,West,10,JJ-F14,1kg Raisin Muesli,1672,1672,ST,7.00,11704.00,2324.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~214')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~214')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~214,214,JJ,03,02,03/02,9,42,1450,1,02,West,10,JJ-F14,1kg Raisin Muesli,1487,1487,ST,7.00,10409.00,2066.93,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~215')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~215')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~215,215,JJ,03,02,03/02,9,42,1455,1,02,North,10,JJ-F14,1kg Raisin Muesli,1545,1545,ST,7.00,10815.00,2147.55,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~216')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~216')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~216,216,JJ,03,02,03/02,9,42,1437,3,02,South,10,JJ-F14,1kg Raisin Muesli,1479,1479,ST,7.00,10353.00,2055.81,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~217')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~217')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~217,217,JJ,03,02,03/02,9,42,1455,3,02,North,10,JJ-F14,1kg Raisin Muesli,1482,1482,ST,7.00,10374.00,2059.98,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~218')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~218')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~218,218,JJ,03,02,03/02,9,42,1437,2,02,South,10,JJ-F15,1kg Original Muesli,1551,1551,ST,7.00,10857.00,2109.36,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~219')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~219')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~219,219,JJ,03,02,03/02,9,42,1455,2,02,North,10,JJ-F16,1kg Mixed Fruit Muesli,1585,1585,ST,7.00,11095.00,3280.95,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~220')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~220')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~220,220,JJ,03,02,03/02,9,42,1450,2,02,West,10,JJ-F16,1kg Mixed Fruit Muesli,1451,1451,ST,7.00,10157.00,3003.57,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~221')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~221')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~221,221,JJ,03,02,03/02,9,42,1450,3,02,West,10,JJ-F16,1kg Mixed Fruit Muesli,1680,1680,ST,7.00,11760.00,3477.60,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~222')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~222')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~222,222,JJ,03,02,03/02,9,42,1437,1,02,South,10,JJ-F16,1kg Mixed Fruit Muesli,1469,1469,ST,7.00,10283.00,3040.83,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~223')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~223')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~223,223,JJ,03,02,03/02,9,42,1441,2,02,South,12,JJ-F14,1kg Raisin Muesli,1377,1377,ST,8.00,11016.00,1914.03,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~224')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~224')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~224,224,JJ,03,02,03/02,9,42,1445,1,02,West,12,JJ-F16,1kg Mixed Fruit Muesli,1218,1218,ST,8.00,9744.00,2521.26,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~225')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~225')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~225,225,JJ,03,02,03/02,9,42,1445,2,02,West,12,JJ-F16,1kg Mixed Fruit Muesli,1334,1334,ST,8.00,10672.00,2761.38,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~226')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~226')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~226,226,JJ,03,02,03/02,9,42,1441,1,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1477,1477,ST,8.00,11816.00,3057.39,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~227')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~227')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~227,227,JJ,03,03,03/03,9,43,1465,3,02,South,10,JJ-F14,1kg Raisin Muesli,1582,1582,ST,7.00,11074.00,2198.98,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~228')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~228')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~228,228,JJ,03,03,03/03,9,43,1491,3,02,North,10,JJ-F15,1kg Original Muesli,1521,1521,ST,7.00,10647.00,2068.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~229')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~229')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~229,229,JJ,03,03,03/03,9,43,1465,1,02,South,10,JJ-F16,1kg Mixed Fruit Muesli,1703,1703,ST,7.00,11921.00,3525.21,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~230')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~230')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~230,230,JJ,03,03,03/03,9,43,1491,2,02,North,10,JJ-F16,1kg Mixed Fruit Muesli,1615,1615,ST,7.00,11305.00,3343.05,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~231')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~231')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~231,231,JJ,03,03,03/03,9,43,1491,1,02,North,10,JJ-F16,1kg Mixed Fruit Muesli,1687,1687,ST,7.00,11809.00,3492.09,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~232')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~232')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~232,232,JJ,03,03,03/03,9,43,1465,2,02,South,10,JJ-F16,1kg Mixed Fruit Muesli,1672,1672,ST,7.00,11704.00,3461.04,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~233')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~233')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~233,233,JJ,03,03,03/03,9,43,1468,2,02,South,12,JJ-F14,1kg Raisin Muesli,1330,1330,ST,8.00,10640.00,1848.70,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~234')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~234')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~234,234,JJ,03,03,03/03,9,43,1486,3,02,West,12,JJ-F14,1kg Raisin Muesli,1413,1413,ST,8.00,11304.00,1964.07,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~235')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~235')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~235,235,JJ,03,03,03/03,9,43,1486,1,02,West,12,JJ-F14,1kg Raisin Muesli,1222,1222,ST,8.00,9776.00,1698.58,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~236')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~236')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~236,236,JJ,03,03,03/03,9,43,1476,2,02,North,12,JJ-F14,1kg Raisin Muesli,1347,1347,ST,8.00,10776.00,1872.33,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~237')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~237')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~237,237,JJ,03,03,03/03,9,43,1476,1,02,North,12,JJ-F14,1kg Raisin Muesli,1158,1158,ST,8.00,9264.00,1609.62,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~238')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~238')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~238,238,JJ,03,03,03/03,9,43,1481,3,02,North,12,JJ-F14,1kg Raisin Muesli,1269,1269,ST,8.00,10152.00,1763.91,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~239')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~239')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~239,239,JJ,03,03,03/03,9,43,1481,1,02,North,12,JJ-F15,1kg Original Muesli,1292,1292,ST,8.00,10336.00,1757.12,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~240')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~240')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~240,240,JJ,03,03,03/03,9,43,1481,2,02,North,12,JJ-F16,1kg Mixed Fruit Muesli,1307,1307,ST,8.00,10456.00,2705.49,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~241')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~241')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~241,241,JJ,03,03,03/03,9,43,1476,3,02,North,12,JJ-F16,1kg Mixed Fruit Muesli,1304,1304,ST,8.00,10432.00,2699.28,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~242')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~242')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~242,242,JJ,03,03,03/03,9,43,1472,1,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1282,1282,ST,8.00,10256.00,2653.74,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~243')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~243')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~243,243,JJ,03,03,03/03,9,43,1472,2,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1465,1465,ST,8.00,11720.00,3032.55,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~244')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~244')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~244,244,JJ,03,03,03/03,9,43,1486,2,02,West,12,JJ-F16,1kg Mixed Fruit Muesli,1325,1325,ST,8.00,10600.00,2742.75,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~245')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~245')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~245,245,JJ,03,03,03/03,9,43,1468,1,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1126,1126,ST,8.00,9008.00,2330.82,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~246')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~246')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~246,246,JJ,03,03,03/03,9,43,1489,3,02,West,12,JJ-F16,1kg Mixed Fruit Muesli,1418,1418,ST,8.00,11344.00,2935.26,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~247')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~247')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~247,247,JJ,03,03,03/03,9,43,1489,2,02,West,12,JJ-F16,1kg Mixed Fruit Muesli,1135,1135,ST,8.00,9080.00,2349.45,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~248')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~248')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~248,248,JJ,03,03,03/03,9,43,1489,1,02,West,12,JJ-F16,1kg Mixed Fruit Muesli,1406,1406,ST,8.00,11248.00,2910.42,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~249')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~249')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~249,249,JJ,03,04,03/04,9,44,1509,3,02,North,10,JJ-F14,1kg Raisin Muesli,1487,1487,ST,7.00,10409.00,2066.93,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~250')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~250')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~250,250,JJ,03,04,03/04,9,44,1492,2,02,South,10,JJ-F14,1kg Raisin Muesli,1341,1341,ST,7.00,9387.00,1863.99,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~251')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~251')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~251,251,JJ,03,04,03/04,9,44,1492,3,02,South,10,JJ-F16,1kg Mixed Fruit Muesli,1608,1608,ST,7.00,11256.00,3328.56,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~252')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~252')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~252,252,JJ,03,04,03/04,9,44,1492,1,02,South,10,JJ-F16,1kg Mixed Fruit Muesli,1391,1391,ST,7.00,9737.00,2879.37,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~253')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~253')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~253,253,JJ,03,04,03/04,9,44,1509,1,02,North,10,JJ-F16,1kg Mixed Fruit Muesli,1666,1666,ST,7.00,11662.00,3448.62,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~254')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~254')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~254,254,JJ,03,04,03/04,9,44,1509,2,02,North,10,JJ-F16,1kg Mixed Fruit Muesli,45,45,ST,7.00,315.00,93.15,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~255')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~255')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~255,255,JJ,03,04,03/04,9,44,1494,1,02,South,12,JJ-F14,1kg Raisin Muesli,1452,1452,ST,8.00,11616.00,2018.28,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~256')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~256')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~256,256,JJ,03,04,03/04,9,44,1503,1,02,North,12,JJ-F14,1kg Raisin Muesli,1435,1435,ST,8.00,11480.00,1994.65,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~257')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~257')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~257,257,JJ,03,04,03/04,9,44,1500,2,02,South,12,JJ-F14,1kg Raisin Muesli,1383,1383,ST,8.00,11064.00,1922.37,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~258')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~258')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~258,258,JJ,03,04,03/04,9,44,1497,2,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1471,1471,ST,8.00,11768.00,3044.97,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~259')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~259')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~259,259,JJ,03,04,03/04,9,44,1506,1,02,North,12,JJ-F16,1kg Mixed Fruit Muesli,1366,1366,ST,8.00,10928.00,2827.62,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~260')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~260')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~260,260,JJ,03,04,03/04,9,44,1500,1,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1407,1407,ST,8.00,11256.00,2912.49,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~261')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~261')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~261,261,JJ,03,04,03/04,9,44,1497,1,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1244,1244,ST,8.00,9952.00,2575.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~262')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~262')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~262,262,JJ,03,04,03/04,9,44,1494,2,02,South,12,JJ-F16,1kg Mixed Fruit Muesli,1143,1143,ST,8.00,9144.00,2366.01,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~263')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~263')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~263,263,JJ,03,06,03/06,10,46,1543,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1393,1393,ST,6.70,9333.10,3162.11,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~264')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~264')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~264,264,JJ,03,06,03/06,10,46,1543,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1597,1597,ST,6.70,10699.90,3625.19,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~265')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~265')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~265,265,JJ,03,06,03/06,10,46,1543,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1671,1671,ST,6.70,11195.70,3793.17,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~266')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~266')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~266,266,JJ,03,06,03/06,10,46,1547,1,02,North,12,JJ-F12,1kg Blueberry Muesli,1380,1380,ST,6.70,9246.00,3132.60,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~267')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~267')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~267,267,JJ,03,06,03/06,10,46,1547,2,02,North,12,JJ-F12,1kg Blueberry Muesli,1501,1501,ST,6.70,10056.70,3407.27,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~268')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~268')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~268,268,JJ,03,06,03/06,10,46,1547,3,02,North,12,JJ-F12,1kg Blueberry Muesli,1481,1481,ST,6.70,9922.70,3361.87,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~269')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~269')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~269,269,JJ,03,06,03/06,10,46,1551,9,02,West,12,JJ-F12,1kg Blueberry Muesli,1473,1473,ST,6.70,9869.10,3343.71,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~270')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~270')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~270,270,JJ,03,06,03/06,10,46,1551,8,02,West,12,JJ-F12,1kg Blueberry Muesli,1704,1704,ST,6.70,11416.80,3868.08,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~271')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~271')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~271,271,JJ,03,06,03/06,10,46,1551,7,02,West,12,JJ-F12,1kg Blueberry Muesli,1610,1610,ST,6.70,10787.00,3654.70,EUR
"{'id': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~272')"", 'uri': ""http://e05.bi.ucc.cit.tum.de/odata/935/Sales('.1~272')"", 'type': 'ZCDS_ODATA_SIMULATION_SRV.Sales'}",.1~272,272,JJ,03,06,03/06,10,46,1551,3,02,West,12,JJ-F12,1kg Blueberry Muesli,1630,1630,ST,6.70,10921.00,3700.10,EUR
